GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US2669035,2669035,"Rochester Hills city, Michigan",28046,358,82112,2051,84.5,1.2,80356,2884,4.8,0.8,82500,14874,0.2,0.1,(X),(X),9.2,0.9,98587,9871,0.0,0.1,-,**,0.3,0.2,84091,32943,1.1,0.3,54609,8006,3.2,0.7,74605,20844,81.8,1.3,80936,2698,1.8,0.5,43438,8327,29.7,1.2,89414,3555,42.9,1.2,103980,4593,25.6,1.1,48918,2187,19305,335,103685,2949,43.2,1.6,113859,4570,56.8,1.6,96314,3623,86.1,1.3,112425,3134,9.6,1.1,47992,8661,4.4,0.8,65563,19687,8741,439,42396,2626,56.9,3.9,34219,3505,49.5,3.6,31136,2443,7.4,1.8,65388,19838,43.1,3.9,51816,4436,35.3,3.8,47953,6251,7.8,1.9,64808,8610,25.1,(X),(X),(X),22.8,(X),(X),(X),30.1,(X),(X),(X)
1600000US2669080,2669080,"Rockford city, Michigan",2255,187,55508,13421,98.1,2.1,57188,12951,1.1,1.8,-,**,0.0,1.0,-,**,0.4,0.7,-,**,0.0,1.0,-,**,0.4,0.7,-,**,0.0,1.0,-,**,2.6,2.2,69063,31161,95.9,3.2,55273,13525,3.7,3.2,(X),(X),37.1,5.6,(X),(X),37.9,5.6,(X),(X),21.3,3.3,(X),(X),1494,102,80333,17684,54.9,7.6,88632,16489,45.1,7.6,69167,24928,78.9,6.6,(X),(X),16.5,6.1,(X),(X),4.6,3.6,(X),(X),761,200,25772,4747,62.5,14.0,20667,7241,61.4,14.3,19985,6692,1.2,2.5,-,**,37.5,14.0,40825,10984,35.6,13.7,40475,12697,1.8,2.8,-,**,27.6,(X),(X),(X),25.9,(X),(X),(X),31.0,(X),(X),(X)
1600000US2669180,2669180,"Rockwood city, Michigan",1318,140,51250,10498,95.7,4.7,53285,11373,0.0,1.7,-,**,0.0,1.7,-,**,3.7,4.6,-,**,0.0,1.7,-,**,0.6,1.0,-,**,0.0,1.7,-,**,1.4,1.5,-,**,94.3,4.9,52762,11560,1.7,2.6,-,**,22.2,6.4,57361,26711,53.4,7.8,54643,11122,22.7,4.0,42083,12011,828,74,64300,10471,35.1,8.3,54750,26813,64.9,8.3,66103,12093,78.6,9.0,(X),(X),13.6,7.1,(X),(X),7.7,6.8,(X),(X),490,142,38917,8134,61.4,13.1,30417,12319,55.1,13.6,26364,10298,6.3,7.8,-,**,38.6,13.1,41799,3355,29.2,13.6,40855,8754,9.4,8.5,65250,54882,37.4,(X),(X),(X),33.7,(X),(X),(X),37.3,(X),(X),(X)
1600000US2669260,2669260,"Rogers City city, Michigan",1325,80,39063,5388,98.3,1.4,39306,5370,0.8,1.2,-,**,0.2,0.4,-,**,0.4,0.4,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.3,0.4,-,**,0.0,1.7,-,**,98.3,1.4,39306,5370,4.7,3.6,18103,14302,28.0,5.2,40313,14520,30.4,4.9,50313,9736,36.9,4.5,33398,5942,722,59,48269,4861,37.1,6.9,48036,12505,62.9,6.9,48400,4836,81.4,7.8,(X),(X),13.3,6.6,(X),(X),5.3,4.3,(X),(X),603,86,28750,5588,53.1,10.3,(X),(X),48.9,9.9,(X),(X),4.1,5.8,(X),(X),46.9,10.3,(X),(X),44.1,10.9,(X),(X),2.8,3.1,(X),(X),22.7,(X),(X),(X),16.9,(X),(X),(X),29.7,(X),(X),(X)
1600000US2669400,2669400,"Romeo village, Michigan",1555,104,50156,13447,88.4,4.5,54764,10761,7.5,3.9,(X),(X),0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,1.5,1.7,-,**,2.6,2.6,(X),(X),5.1,3.2,30735,21076,85.9,4.7,54189,11811,1.7,1.6,16711,12541,32.9,6.7,65357,17415,41.6,5.9,53750,22078,23.8,3.7,39118,10284,964,91,69000,7468,45.4,6.4,66458,20336,54.6,6.4,69625,15214,71.4,8.8,(X),(X),21.4,8.0,(X),(X),7.3,4.5,(X),(X),591,117,26386,6851,60.7,13.2,22257,4091,60.7,13.2,22257,4091,0.0,3.7,-,**,39.3,13.2,35595,8164,32.1,13.2,33750,11166,7.1,5.6,38750,19635,28.2,(X),(X),(X),28.7,(X),(X),(X),25.7,(X),(X),(X)
1600000US2669420,2669420,"Romulus city, Michigan",8506,298,42681,3232,51.8,3.0,42517,4944,42.3,2.6,41627,5360,0.2,0.2,(X),(X),2.8,1.4,60256,21572,0.0,0.3,-,**,0.9,0.7,74536,37950,2.1,0.9,32656,9632,1.9,0.9,49000,37893,50.8,3.1,42725,4896,2.7,1.1,23180,2209,35.2,2.8,45032,4805,43.9,2.6,48097,5884,18.1,1.7,34867,4819,5729,170,49338,4081,47.3,3.4,41729,6580,52.7,3.4,54697,5967,59.2,4.1,62476,4678,31.3,4.1,32412,9303,9.5,2.5,35368,9932,2777,319,30091,3226,49.1,5.6,28265,3350,44.9,5.6,27436,4492,4.1,2.0,44519,29226,50.9,5.6,32097,5697,42.0,5.4,25042,7331,8.9,3.9,51494,13349,38.6,(X),(X),(X),42.5,(X),(X),(X),28.1,(X),(X),(X)
1600000US2669520,2669520,"Roosevelt Park city, Michigan",1681,104,41938,6311,90.2,4.6,44304,3456,7.2,4.0,(X),(X),1.2,1.3,-,**,0.7,1.2,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.6,1.0,-,**,6.0,4.9,30144,13303,84.2,5.6,45872,4329,7.0,3.2,30492,9315,32.7,5.5,46033,6218,33.0,4.9,46818,6567,27.4,3.4,33542,4985,966,84,48980,7189,49.5,7.7,43804,13747,50.5,7.7,54306,6478,61.8,8.6,65547,7763,21.0,8.7,30625,23535,17.2,8.5,30729,6885,715,128,24485,10975,47.3,11.9,(X),(X),41.3,11.4,(X),(X),6.0,5.9,(X),(X),52.7,11.9,(X),(X),41.7,11.7,(X),(X),11.0,8.2,(X),(X),27.8,(X),(X),(X),23.4,(X),(X),(X),32.9,(X),(X),(X)
1600000US2669540,2669540,"Roscommon village, Michigan",420,69,24464,11326,89.5,10.3,22679,11079,0.0,5.2,-,**,9.3,10.4,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.7,1.4,-,**,0.5,0.9,-,**,0.0,5.2,-,**,89.5,10.3,22679,11079,6.9,6.2,(X),(X),33.6,11.0,(X),(X),36.7,10.0,(X),(X),22.9,6.9,(X),(X),233,60,30875,15033,58.4,13.9,29167,19532,41.6,13.9,41250,25295,50.6,15.0,39917,7241,34.3,13.6,15000,2238,15.0,9.2,"2,500-",***,187,45,16953,10393,54.0,13.7,(X),(X),54.0,13.7,(X),(X),0.0,11.3,(X),(X),46.0,13.7,(X),(X),42.8,13.6,(X),(X),3.2,3.7,(X),(X),14.5,(X),(X),(X),17.6,(X),(X),(X),10.7,(X),(X),(X)
1600000US2669640,2669640,"Rosebush village, Michigan",158,31,33929,6017,97.5,2.3,34286,5400,0.0,13.2,-,**,0.6,1.2,-,**,0.0,13.2,-,**,0.0,13.2,-,**,0.0,13.2,-,**,1.9,2.2,-,**,1.3,2.0,-,**,97.5,2.3,34286,5400,12.0,6.9,(X),(X),31.6,10.8,(X),(X),26.6,7.9,(X),(X),29.7,9.2,(X),(X),87,25,42917,8097,51.7,14.0,39583,30566,48.3,14.0,43333,11934,58.6,14.8,(X),(X),34.5,13.3,(X),(X),6.9,6.0,(X),(X),71,26,26406,8496,85.9,10.0,(X),(X),84.5,11.5,(X),(X),1.4,4.0,(X),(X),14.1,10.0,(X),(X),12.7,9.3,(X),(X),1.4,3.8,(X),(X),27.8,(X),(X),(X),18.4,(X),(X),(X),39.4,(X),(X),(X)
1600000US2669680,2669680,"Rose City city, Michigan",216,36,18750,7952,98.6,1.9,19375,8084,0.0,9.9,-,**,1.4,1.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,98.6,1.9,19375,8084,5.1,5.0,-,**,35.2,9.9,25000,11065,33.3,9.0,9274,870,26.4,7.0,24688,13270,117,27,28393,8347,61.5,13.0,21250,7254,38.5,13.0,38438,12106,49.6,14.8,(X),(X),47.0,14.5,(X),(X),3.4,3.3,(X),(X),99,26,11354,3847,55.6,14.9,(X),(X),42.4,14.4,(X),(X),13.1,9.8,(X),(X),44.4,14.9,(X),(X),44.4,14.9,(X),(X),0.0,20.2,(X),(X),37.5,(X),(X),(X),35.9,(X),(X),(X),39.4,(X),(X),(X)
1600000US2669800,2669800,"Roseville city, Michigan",19772,427,40713,1362,80.3,1.6,42681,1712,15.4,1.5,31010,2929,0.4,0.3,(X),(X),1.4,0.5,48656,22521,0.0,0.1,-,**,1.1,0.5,(X),(X),1.4,0.4,25625,14256,1.8,0.5,31818,12630,79.5,1.6,42724,1727,3.0,0.8,31515,9118,34.9,1.5,44817,5113,39.6,1.4,45321,4022,22.5,1.0,31233,3710,11892,266,49394,2875,44.4,1.9,41323,4249,55.6,1.9,54125,3542,57.6,2.5,62188,2015,32.8,2.5,29674,3335,9.6,1.4,40410,3366,7880,480,28607,2287,50.7,2.7,23916,1415,42.6,2.6,21443,1578,8.2,1.6,55868,5167,49.3,2.7,33344,3486,41.7,2.6,31403,2654,7.5,1.9,48705,8730,33.5,(X),(X),(X),34.6,(X),(X),(X),30.4,(X),(X),(X)
1600000US2669880,2669880,"Rothbury village, Michigan",117,23,49583,6140,98.3,3.8,50179,6067,0.0,17.4,-,**,0.9,2.2,-,**,0.0,17.4,-,**,0.0,17.4,-,**,0.0,17.4,-,**,0.9,2.1,-,**,5.1,7.1,-,**,93.2,7.0,49583,6005,1.7,2.7,-,**,32.5,9.5,68500,24884,41.0,11.0,50000,19651,24.8,8.8,36250,9106,73,17,52813,12613,37.0,13.1,68750,24294,63.0,13.1,47500,12674,78.1,14.1,54583,15281,8.2,7.0,64167,19667,13.7,11.5,34000,12138,44,16,38750,23609,38.6,20.2,(X),(X),34.1,20.0,(X),(X),4.5,6.3,(X),(X),61.4,20.2,(X),(X),52.3,21.0,(X),(X),9.1,10.1,(X),(X),46.2,(X),(X),(X),39.7,(X),(X),(X),56.8,(X),(X),(X)
1600000US2670040,2670040,"Royal Oak city, Michigan",28371,509,65786,1691,91.6,1.1,66235,1888,3.7,0.8,41014,18600,0.1,0.1,(X),(X),3.0,0.7,80764,21111,0.0,0.1,-,**,0.5,0.3,76800,48311,1.1,0.4,51222,9138,2.3,0.6,75724,30707,89.5,1.2,66229,1907,4.9,0.9,43685,13245,41.0,1.4,81811,4045,35.2,1.0,72417,5173,18.9,0.9,35521,2879,13367,416,88823,2984,39.2,1.7,91982,4403,60.8,1.7,85485,6916,79.7,2.1,98780,5043,13.4,1.6,43465,2860,6.9,1.5,67962,11193,15004,611,46607,1844,50.9,2.2,40459,2448,42.6,2.5,35380,2445,8.3,1.5,83812,6893,49.1,2.2,56582,5535,35.2,2.2,44595,3991,13.9,2.0,99886,10140,24.1,(X),(X),(X),23.5,(X),(X),(X),24.3,(X),(X),(X)
1600000US2670520,2670520,"Saginaw city, Michigan",19286,471,27990,1727,49.6,1.7,34117,1421,44.0,1.3,21333,1382,0.4,0.3,45938,38268,0.3,0.2,50446,42339,0.1,0.1,-,**,3.0,0.6,39583,9069,2.7,0.7,22988,6376,10.8,0.9,33333,5356,43.0,1.6,34516,1592,4.8,1.1,11131,1849,33.7,1.6,26134,3103,41.3,1.7,30837,1698,20.2,1.1,30262,2986,11272,365,33813,1404,47.7,2.4,22205,3091,52.3,2.4,42368,3230,43.2,2.5,51577,2345,47.0,2.4,20255,2358,9.8,1.8,24484,4981,8014,502,20130,2294,50.2,3.4,(X),(X),44.0,3.1,(X),(X),6.2,1.5,(X),(X),49.8,3.4,(X),(X),43.6,3.4,(X),(X),6.2,1.6,(X),(X),39.7,(X),(X),(X),40.1,(X),(X),(X),37.8,(X),(X),(X)
1600000US2670640,2670640,"St. Charles village, Michigan",852,83,36336,2939,98.9,1.3,36418,3286,0.0,2.6,-,**,0.4,0.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.7,1.1,-,**,0.0,2.6,-,**,4.0,2.5,98125,49506,95.7,2.6,35745,3442,4.8,2.8,19375,12635,21.1,5.6,55147,24739,46.8,5.9,37235,10562,27.2,5.4,34500,4561,514,61,47250,8251,44.7,9.0,46750,23566,55.3,9.0,47679,8990,77.2,8.3,57917,5127,19.8,8.1,23056,19445,2.9,2.6,25750,14428,338,66,25156,6419,53.6,12.1,23750,7821,50.6,11.9,22228,6148,3.0,3.8,-,**,46.4,12.1,26750,8811,37.9,11.1,24000,9047,8.6,6.2,29219,13239,26.8,(X),(X),(X),21.4,(X),(X),(X),31.1,(X),(X),(X)
1600000US2670680,2670680,"St. Clair city, Michigan",2309,128,56449,4289,97.9,2.0,56681,4152,0.0,1.0,-,**,0.0,1.0,-,**,0.9,1.5,-,**,0.0,1.0,-,**,0.0,1.0,-,**,1.3,1.3,(X),(X),0.0,1.0,-,**,97.9,2.0,56681,4152,0.8,1.3,-,**,32.4,5.0,67375,18560,43.3,5.8,61582,8133,23.5,5.2,29660,5814,1395,105,61250,9213,42.9,5.2,76146,9949,57.1,5.2,57917,3282,82.3,6.6,(X),(X),10.5,5.4,(X),(X),7.2,4.6,(X),(X),914,162,29527,10774,56.5,12.4,(X),(X),53.5,12.1,(X),(X),3.0,3.2,(X),(X),43.5,12.4,(X),(X),39.6,12.2,(X),(X),3.9,3.8,(X),(X),28.0,(X),(X),(X),30.4,(X),(X),(X),24.1,(X),(X),(X)
1600000US2670760,2670760,"St. Clair Shores city, Michigan",26808,419,53093,1697,93.1,0.9,54688,1646,4.6,0.8,35913,3449,0.4,0.2,45848,10102,0.9,0.3,(X),(X),0.1,0.1,-,**,0.2,0.1,(X),(X),0.7,0.3,47500,16043,1.6,0.4,50493,10847,91.8,1.0,54978,1580,1.1,0.3,40543,17727,28.6,1.1,67086,3903,41.6,1.1,59947,2460,28.7,1.0,36827,2542,15563,331,67291,2439,38.8,1.7,67192,4581,61.2,1.7,67360,3050,73.4,1.8,77271,2908,19.1,1.7,40180,3312,7.5,1.1,48750,9350,11245,497,35994,1900,56.6,2.2,(X),(X),49.8,2.3,(X),(X),6.7,1.0,(X),(X),43.4,2.2,(X),(X),36.1,2.2,(X),(X),7.3,1.4,(X),(X),25.1,(X),(X),(X),25.7,(X),(X),(X),23.6,(X),(X),(X)
1600000US2670800,2670800,"St. Helen CDP, Michigan",1329,118,26841,4436,99.2,1.2,27068,4472,0.0,1.7,-,**,0.8,1.2,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,99.2,1.2,27068,4472,8.7,6.7,(X),(X),16.6,3.9,(X),(X),40.3,5.4,(X),(X),34.5,4.7,(X),(X),744,108,37177,6314,27.0,10.0,29485,12063,73.0,10.0,39837,3902,69.4,11.3,(X),(X),26.6,11.3,(X),(X),4.0,3.2,(X),(X),585,111,18399,2466,41.0,6.8,(X),(X),34.9,6.6,(X),(X),6.2,4.3,(X),(X),59.0,6.8,(X),(X),49.9,8.7,(X),(X),9.1,6.1,(X),(X),25.4,(X),(X),(X),28.8,(X),(X),(X),17.3,(X),(X),(X)
1600000US2670840,2670840,"St. Ignace city, Michigan",1205,97,34555,2655,68.6,4.2,39659,6146,0.2,0.5,-,**,21.2,4.1,29625,4705,2.0,1.0,32083,2777,0.0,1.8,-,**,0.0,1.8,-,**,8.0,3.0,22206,6266,0.7,1.5,-,**,68.6,4.2,39659,6146,7.1,4.3,12639,5658,25.5,4.4,40650,7464,38.2,4.9,35385,14958,29.3,3.7,33523,6224,645,83,46063,6790,43.1,6.1,33462,8777,56.9,6.1,57981,7723,56.3,7.4,(X),(X),30.9,7.7,(X),(X),12.9,5.2,(X),(X),560,82,25000,3168,58.2,7.5,23281,4737,48.8,6.9,23977,5359,9.5,4.6,21875,12695,41.8,7.5,26447,7404,33.6,7.5,23235,3678,8.2,4.2,63056,20520,31.4,(X),(X),(X),37.1,(X),(X),(X),24.5,(X),(X),(X)
1600000US2670900,2670900,"St. James CDP, Michigan",105,24,35750,9266,97.1,3.1,36500,8880,0.0,19.2,-,**,1.9,2.6,-,**,0.0,19.2,-,**,0.0,19.2,-,**,0.0,19.2,-,**,1.0,1.7,-,**,0.0,19.2,-,**,97.1,3.1,36500,8880,0.0,19.2,-,**,9.5,6.4,66250,28742,52.4,11.6,35250,12928,38.1,10.6,30833,12756,53,14,58125,15739,28.3,15.5,58125,21730,71.7,15.5,58750,21595,79.2,11.5,57500,15219,20.8,11.5,77813,77034,0.0,33.1,-,**,52,18,25208,1767,75.0,13.7,(X),(X),73.1,12.5,(X),(X),1.9,5.4,(X),(X),25.0,13.7,(X),(X),25.0,13.7,(X),(X),0.0,33.5,(X),(X),25.7,(X),(X),(X),30.2,(X),(X),(X),21.2,(X),(X),(X)
1600000US2670940,2670940,"St. Johns city, Michigan",3210,160,38676,5647,95.8,1.9,39357,6187,0.4,0.6,-,**,0.3,0.5,-,**,1.6,1.4,(X),(X),0.0,0.7,-,**,0.3,0.5,-,**,1.6,1.4,36058,5433,3.3,2.2,(X),(X),92.9,2.8,39798,6304,3.5,1.9,15795,11014,33.4,4.3,37318,4759,35.9,4.0,51406,14698,27.2,2.9,30625,5129,1937,118,51927,9115,49.7,4.5,44081,13935,50.3,4.5,54628,16583,69.1,6.3,74147,3950,23.4,5.8,25985,4893,7.4,4.0,34583,31980,1273,189,26611,3562,61.5,8.7,26272,6173,50.9,10.3,21250,6957,10.6,6.2,64570,23936,38.5,8.7,27073,6688,31.8,7.6,26738,5641,6.7,4.7,30764,19341,19.0,(X),(X),(X),13.7,(X),(X),(X),23.3,(X),(X),(X)
1600000US2670960,2670960,"St. Joseph city, Michigan",4013,192,55012,4364,92.3,2.9,55990,4288,2.9,1.9,36285,2654,0.4,0.5,-,**,3.1,1.5,53098,37690,0.1,0.2,-,**,0.9,0.8,105921,24247,0.4,0.4,105250,63417,0.7,0.7,(X),(X),92.0,2.9,55807,4309,5.7,2.3,26875,10502,31.3,3.3,62292,9858,38.0,3.8,57453,14349,25.0,3.2,36442,12578,1996,148,73534,9412,36.0,5.9,65972,7233,64.0,5.9,79412,15149,73.5,5.9,(X),(X),24.1,5.7,(X),(X),2.4,1.7,(X),(X),2017,249,36534,5020,48.8,7.1,(X),(X),42.8,7.0,(X),(X),6.0,2.9,(X),(X),51.2,7.1,(X),(X),40.3,7.6,(X),(X),10.9,5.3,(X),(X),24.2,(X),(X),(X),27.9,(X),(X),(X),20.5,(X),(X),(X)
1600000US2671000,2671000,"St. Louis city, Michigan",1310,132,34524,6880,94.7,3.5,36413,6375,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.4,0.6,-,**,0.8,0.8,-,**,4.2,3.2,(X),(X),6.3,3.6,26313,22134,91.8,3.9,36196,6438,7.5,4.3,20227,12263,33.9,6.5,38167,6499,33.5,6.5,53040,8425,25.1,4.8,24148,4541,864,108,50114,10978,48.0,7.7,37750,8231,52.0,7.7,53229,4300,68.9,7.5,(X),(X),20.1,7.5,(X),(X),11.0,6.9,(X),(X),446,109,20417,3818,51.1,12.5,(X),(X),45.5,12.4,(X),(X),5.6,5.3,(X),(X),48.9,12.5,(X),(X),35.7,12.5,(X),(X),13.2,9.2,(X),(X),26.6,(X),(X),(X),21.5,(X),(X),(X),31.6,(X),(X),(X)
1600000US2671140,2671140,"Saline city, Michigan",3831,154,65497,8858,95.8,2.3,62703,7989,0.0,0.6,-,**,0.0,0.6,-,**,3.8,2.2,135833,83178,0.0,0.6,-,**,0.0,0.6,-,**,0.4,0.7,-,**,1.5,1.2,103289,90987,94.3,2.6,62419,7751,2.1,1.6,28214,23093,24.8,3.5,97083,30462,46.3,3.6,85585,9513,26.8,2.4,42635,9958,2469,120,96955,17677,46.1,4.7,112083,8717,53.9,4.7,79681,8730,74.7,5.2,(X),(X),20.0,4.4,(X),(X),5.2,3.6,(X),(X),1362,203,29965,3864,56.1,8.2,28929,6103,54.1,8.1,27236,5649,2.0,3.1,-,**,43.9,8.2,33333,16291,42.4,8.2,38150,18056,1.5,2.5,-,**,27.3,(X),(X),(X),27.5,(X),(X),(X),26.9,(X),(X),(X)
1600000US2671340,2671340,"Sand Lake CDP, Michigan",670,73,37778,4046,98.7,1.6,37321,3688,0.0,3.3,-,**,1.3,1.6,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,98.7,1.6,37321,3688,0.9,1.0,-,**,8.2,3.0,36953,6072,44.3,4.7,41696,7619,46.6,5.1,36136,4823,418,59,47917,7439,12.7,5.8,41250,8823,87.3,5.8,49063,7118,89.5,5.4,(X),(X),5.5,3.9,(X),(X),5.0,3.9,(X),(X),252,50,28600,2205,55.2,10.0,(X),(X),46.8,9.3,(X),(X),8.3,5.3,(X),(X),44.8,10.0,(X),(X),37.7,9.1,(X),(X),7.1,5.8,(X),(X),34.3,(X),(X),(X),33.3,(X),(X),(X),36.1,(X),(X),(X)
1600000US2671360,2671360,"Sand Lake village, Michigan",203,40,34464,10893,96.6,3.9,35000,10916,0.0,10.5,-,**,1.0,2.8,-,**,0.0,10.5,-,**,0.0,10.5,-,**,0.0,10.5,-,**,2.5,2.8,(X),(X),3.4,3.9,(X),(X),94.6,4.2,38000,9352,1.5,1.8,-,**,34.5,10.0,43125,18140,39.9,9.8,38750,9746,24.1,9.3,19531,6902,131,31,41125,7228,56.5,12.4,41111,8962,43.5,12.4,41250,16293,62.6,12.3,(X),(X),33.6,11.5,(X),(X),3.8,5.2,(X),(X),72,28,17000,4086,56.9,16.8,(X),(X),56.9,16.8,(X),(X),0.0,26.3,(X),(X),43.1,16.8,(X),(X),30.6,18.2,(X),(X),12.5,15.7,(X),(X),30.5,(X),(X),(X),28.2,(X),(X),(X),27.8,(X),(X),(X)
1600000US2671540,2671540,"Sandusky city, Michigan",1024,100,26888,4657,93.8,2.6,26250,3715,0.0,2.2,-,**,1.2,1.0,(X),(X),1.2,1.0,-,**,0.0,2.2,-,**,1.4,1.1,60500,35425,2.4,1.7,(X),(X),6.3,3.1,(X),(X),90.3,3.5,27168,4689,6.2,3.3,14511,1790,27.3,5.1,35000,10508,40.1,5.7,36563,8536,26.4,4.0,19375,2976,509,55,46736,5431,36.0,6.3,39659,15071,64.0,6.3,48500,7054,71.7,6.5,57917,9322,22.2,5.6,18250,11110,6.1,4.6,45446,14641,515,92,15911,1531,58.6,8.8,(X),(X),53.0,8.8,(X),(X),5.6,4.3,(X),(X),41.4,8.8,(X),(X),35.9,8.1,(X),(X),5.4,5.1,(X),(X),28.3,(X),(X),(X),29.9,(X),(X),(X),26.8,(X),(X),(X)
1600000US2671560,2671560,"Sanford village, Michigan",421,61,38424,3254,98.8,1.4,38152,3156,0.0,5.2,-,**,1.2,1.4,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.5,1.1,-,**,98.3,1.5,38261,3124,5.2,4.5,(X),(X),26.4,6.8,(X),(X),42.5,7.3,(X),(X),25.9,5.6,(X),(X),270,43,44375,7466,30.7,10.8,42708,10176,69.3,10.8,48125,20331,70.7,10.8,(X),(X),21.1,10.5,(X),(X),8.1,5.1,(X),(X),151,48,26161,5122,33.8,12.2,(X),(X),29.8,11.6,(X),(X),4.0,4.6,(X),(X),66.2,12.2,(X),(X),55.0,15.2,(X),(X),11.3,9.8,(X),(X),34.9,(X),(X),(X),35.2,(X),(X),(X),34.4,(X),(X),(X)
1600000US2671660,2671660,"Saranac village, Michigan",579,95,31042,6896,97.8,2.9,31583,8376,0.0,3.8,-,**,0.0,3.8,-,**,0.0,3.8,-,**,0.0,3.8,-,**,0.0,3.8,-,**,2.2,2.9,-,**,4.1,4.4,16579,6748,93.6,5.1,32167,12251,5.0,3.7,(X),(X),30.4,8.1,(X),(X),42.0,7.8,(X),(X),22.6,6.1,(X),(X),324,66,50100,5022,56.5,9.2,45313,9738,43.5,9.2,52054,5684,71.0,9.7,(X),(X),19.1,8.8,(X),(X),9.9,4.9,(X),(X),255,71,14250,1565,49.4,11.2,(X),(X),47.5,10.7,(X),(X),2.0,2.4,(X),(X),50.6,11.2,(X),(X),47.8,11.2,(X),(X),2.7,2.8,(X),(X),21.1,(X),(X),(X),18.2,(X),(X),(X),23.5,(X),(X),(X)
